context_id,input_query,s3_path,environment_original,weather_condition_original,visibility_original,vehicle_type_original,vehicle_count_original,region_original,pavement_color_original,truck_count_original,truck_color_original,vehicle_color_original,image_angle_original,objects_of_interest_original,mask,s3_lora_uri,lora_trigger_word,split
ce0f9490-445c-4573-95a2-6a1b939dd732,"An urban highway in the southeast USA with foggy conditions and active precipitation, showing very few vehicles of varied colors, including one motorcycle, a red Ford F150 truck, and red-brown pavement viewed from street level.",f5ddba02-4295-48d9-8ad5-ba8583871323/bc6ba36c-aa02-4630-a0ea-4150b9b69e36/Synthetic/ce0f9490-445c-4573-95a2-6a1b939dd732_flux_1789426573.png,urban highways,foggy,active precipitation,motorcycles,very few vehicles,southeast USA,red-brown,one truck (Ford F150),red,varied colors,street-level,motorcycle,,s3://auto-lora/f5ddba02-4295-48d9-8ad5-ba8583871323/1466b03e-841d-4c45-975e-c6900af67662/lora_weights.safetensors,$txc,train
3ccbd8d2-3141-442c-86dd-f5ec88ed0dc3,"A rural highway in the southwest USA with a rainy, hazy environment, features red-brown pavement, and shows a moderate number of motorcycles and one white Ford F150 truck; street-level view highlights variously colored cars as objects of interest.",f5ddba02-4295-48d9-8ad5-ba8583871323/bc6ba36c-aa02-4630-a0ea-4150b9b69e36/Synthetic/3ccbd8d2-3141-442c-86dd-f5ec88ed0dc3_flux_1789426343.png,rural highways,rainy,hazy,motorcycles,moderate number of vehicles,southwest USA,red-brown,one truck (Ford F150),white,varied colors,street-level,car,,s3://auto-lora/f5ddba02-4295-48d9-8ad5-ba8583871323/1466b03e-841d-4c45-975e-c6900af67662/lora_weights.safetensors,$txc,train
27b4cb86-a09d-4975-9938-5b42f6de9520,"A sunny rural highway in the southeast USA with active precipitation, featuring a street-level view of a red-brown paved road and a moderate number of motorcycles of varied colors, one white Ford F150 truck, and cars in the foreground.",f5ddba02-4295-48d9-8ad5-ba8583871323/bc6ba36c-aa02-4630-a0ea-4150b9b69e36/Synthetic/27b4cb86-a09d-4975-9938-5b42f6de9520_flux_1789422784.png,rural highways,sunny,active precipitation,motorcycles,moderate number of vehicles,southeast USA,red-brown,one truck (Ford F150),white,varied colors,street-level,car,,s3://auto-lora/f5ddba02-4295-48d9-8ad5-ba8583871323/1466b03e-841d-4c45-975e-c6900af67662/lora_weights.safetensors,$txc,train
6b4631bb-5ab2-4898-9ff9-83a6a9a1eb1e,"An overhead view of rural highways in the southwest USA with active snowy weather and high density of buses, one black Ford F150 truck, and varied vehicle colors, all moving under gray pavement in conditions of heavy snowfall.",f5ddba02-4295-48d9-8ad5-ba8583871323/bc6ba36c-aa02-4630-a0ea-4150b9b69e36/Synthetic/6b4631bb-5ab2-4898-9ff9-83a6a9a1eb1e_flux_1789426540.png,rural highways,snowy,active precipitation,buses,high density of vehicles,southwest USA,gray,one truck (Ford F150),black,varied colors,overhead,truck,,s3://auto-lora/f5ddba02-4295-48d9-8ad5-ba8583871323/1466b03e-841d-4c45-975e-c6900af67662/lora_weights.safetensors,$txc,train
a3f67bcf-5420-41f8-b927-1377541b84f3,"An urban highway in the northeast USA with foggy weather and hazy visibility, featuring a high density of sedans and one gray Ford F150 truck at street level, where vehicle colors are varied.",f5ddba02-4295-48d9-8ad5-ba8583871323/bc6ba36c-aa02-4630-a0ea-4150b9b69e36/Synthetic/a3f67bcf-5420-41f8-b927-1377541b84f3_flux_1789423732.png,urban highways,foggy,hazy,sedans,high density of vehicles,northeast USA,gray,one truck (Ford F150),gray,varied colors,street-level,truck,,s3://auto-lora/f5ddba02-4295-48d9-8ad5-ba8583871323/1466b03e-841d-4c45-975e-c6900af67662/lora_weights.safetensors,$txc,train
e601a5a0-d23c-4a24-a626-a67399b679c5,"An urban highway in the northeast USA with a snowy, hazy environment, featuring very few motorcycles and one black Ford F150 truck at street-level, on a gray pavement.",f5ddba02-4295-48d9-8ad5-ba8583871323/bc6ba36c-aa02-4630-a0ea-4150b9b69e36/Synthetic/e601a5a0-d23c-4a24-a626-a67399b679c5_flux_1789426594.png,urban highways,snowy,hazy,motorcycles,very few vehicles,northeast USA,gray,one truck (Ford F150),black,varied colors,street-level,truck,,s3://auto-lora/f5ddba02-4295-48d9-8ad5-ba8583871323/1466b03e-841d-4c45-975e-c6900af67662/lora_weights.safetensors,$txc,train
9984dc24-286a-4506-9131-be553d992024,"An urban highway in the southeast USA with foggy weather and clear visibility, featuring very few motorcycles of varied colors and one black Ford F150 truck, the pavement is red-brown and the view is from street level with cars as the primary objects of interest.",f5ddba02-4295-48d9-8ad5-ba8583871323/bc6ba36c-aa02-4630-a0ea-4150b9b69e36/Synthetic/9984dc24-286a-4506-9131-be553d992024_flux_1789423357.png,urban highways,foggy,clear,motorcycles,very few vehicles,southeast USA,red-brown,one truck (Ford F150),black,varied colors,street-level,car,,s3://auto-lora/f5ddba02-4295-48d9-8ad5-ba8583871323/1466b03e-841d-4c45-975e-c6900af67662/lora_weights.safetensors,$txc,train
8aa26de8-c9fc-429e-81ae-b135330dd192,"An urban highway in the southeast USA with a high density of vehicles and trucks, including one gray Ford F150, under rainy and hazy conditions; the pavement is red-brown, viewed from street level, and a bus stands out as the object of interest among varied vehicle colors.",f5ddba02-4295-48d9-8ad5-ba8583871323/bc6ba36c-aa02-4630-a0ea-4150b9b69e36/Synthetic/8aa26de8-c9fc-429e-81ae-b135330dd192_flux_1789425959.png,urban highways,rainy,hazy,trucks (Ford F150),high density of vehicles,southeast USA,red-brown,one truck (Ford F150),gray,varied colors,street-level,bus,,s3://auto-lora/f5ddba02-4295-48d9-8ad5-ba8583871323/1466b03e-841d-4c45-975e-c6900af67662/lora_weights.safetensors,$txc,train
6f678329-9c3e-4a59-bfdb-914b34ca00d8,"An overhead view of a foggy rural highway in the northeast USA with high density of buses and varied vehicle colors, active precipitation reducing visibility, and one blue Ford F150 truck present.",f5ddba02-4295-48d9-8ad5-ba8583871323/bc6ba36c-aa02-4630-a0ea-4150b9b69e36/Synthetic/6f678329-9c3e-4a59-bfdb-914b34ca00d8_flux_1789425561.png,rural highways,foggy,active precipitation,buses,high density of vehicles,northeast USA,red-brown,one truck (Ford F150),blue,varied colors,overhead,truck,,s3://auto-lora/f5ddba02-4295-48d9-8ad5-ba8583871323/1466b03e-841d-4c45-975e-c6900af67662/lora_weights.safetensors,$txc,train
4abba1e6-3404-497b-9635-814b6cdc8b6a,A rural highway in the southeast USA with gray pavement and hazy sunny conditions features a street-level view of a moderate number of varied-colored sedans and one red Ford F150 truck.,f5ddba02-4295-48d9-8ad5-ba8583871323/bc6ba36c-aa02-4630-a0ea-4150b9b69e36/Synthetic/4abba1e6-3404-497b-9635-814b6cdc8b6a_flux_1789426347.png,rural highways,sunny,hazy,sedans,moderate number of vehicles,southeast USA,gray,one truck (Ford F150),red,varied colors,street-level,car,,s3://auto-lora/f5ddba02-4295-48d9-8ad5-ba8583871323/1466b03e-841d-4c45-975e-c6900af67662/lora_weights.safetensors,$txc,train
509e9d9d-fe25-4b17-a0ad-4e444ce3b3db,"An overhead view of a foggy urban highway in the southeast USA with a moderate number of sedans and a black Ford F150 truck on a red-brown pavement, objects of interest focusing on the truck.",f5ddba02-4295-48d9-8ad5-ba8583871323/bc6ba36c-aa02-4630-a0ea-4150b9b69e36/Synthetic/509e9d9d-fe25-4b17-a0ad-4e444ce3b3db_flux_1789424046.png,urban highways,foggy,clear,sedans,moderate number of vehicles,southeast USA,red-brown,one truck (Ford F150),black,varied colors,overhead,truck,,s3://auto-lora/f5ddba02-4295-48d9-8ad5-ba8583871323/1466b03e-841d-4c45-975e-c6900af67662/lora_weights.safetensors,$txc,train
33474305-b079-4fb6-aee4-9b62fba85166,"An urban highway in the southwest USA with foggy weather and hazy visibility, featuring very few vehicles of varied colors, one gray Ford F150 truck, and gray pavement; a motorcycle is also visible from a street-level angle.",f5ddba02-4295-48d9-8ad5-ba8583871323/bc6ba36c-aa02-4630-a0ea-4150b9b69e36/Synthetic/33474305-b079-4fb6-aee4-9b62fba85166_flux_1789423848.png,urban highways,foggy,hazy,buses,very few vehicles,southwest USA,gray,one truck (Ford F150),gray,varied colors,street-level,motorcycle,,s3://auto-lora/f5ddba02-4295-48d9-8ad5-ba8583871323/1466b03e-841d-4c45-975e-c6900af67662/lora_weights.safetensors,$txc,train
13836d7a-1cbb-4c02-bae0-2ea24b8a52d2,An overhead view of a foggy urban highway in the southeast USA with a moderate number of vehicles and one red Ford F150 truck on a red-brown pavement.,f5ddba02-4295-48d9-8ad5-ba8583871323/bc6ba36c-aa02-4630-a0ea-4150b9b69e36/Synthetic/13836d7a-1cbb-4c02-bae0-2ea24b8a52d2_flux_1789425947.png,urban highways,foggy,clear,trucks (Ford F150),moderate number of vehicles,southeast USA,red-brown,one truck (Ford F150),red,varied colors,overhead,truck,,s3://auto-lora/f5ddba02-4295-48d9-8ad5-ba8583871323/1466b03e-841d-4c45-975e-c6900af67662/lora_weights.safetensors,$txc,train
89efb21a-00b5-42f0-b741-2d591b025cbd,"An overhead view of a snowy, hazy rural highway in the southeast USA with gray pavement and a moderate number of vehicles, including one gray Ford F150 truck and various other vehicles of varied colors, where the primary focus is a bus traveling on the road.",f5ddba02-4295-48d9-8ad5-ba8583871323/bc6ba36c-aa02-4630-a0ea-4150b9b69e36/Synthetic/89efb21a-00b5-42f0-b741-2d591b025cbd_flux_1789424257.png,rural highways,snowy,hazy,trucks (Ford F150),moderate number of vehicles,southeast USA,gray,one truck (Ford F150),gray,varied colors,overhead,bus,,s3://auto-lora/f5ddba02-4295-48d9-8ad5-ba8583871323/1466b03e-841d-4c45-975e-c6900af67662/lora_weights.safetensors,$txc,train
47699876-1ffc-47bb-9f37-6ec55006883d,"An urban highway in the northeast USA with gray pavement and foggy weather creating hazy visibility; very few sedans are visible, one white Ford F150 truck is present, and varied colored vehicles are scattered; from street level, a motorcycle is the primary object of interest.",f5ddba02-4295-48d9-8ad5-ba8583871323/bc6ba36c-aa02-4630-a0ea-4150b9b69e36/Synthetic/47699876-1ffc-47bb-9f37-6ec55006883d_flux_1789423976.png,urban highways,foggy,hazy,sedans,very few vehicles,northeast USA,gray,one truck (Ford F150),white,varied colors,street-level,motorcycle,,s3://auto-lora/f5ddba02-4295-48d9-8ad5-ba8583871323/1466b03e-841d-4c45-975e-c6900af67662/lora_weights.safetensors,$txc,train
94da2cac-f363-4d6a-a941-cd94509bc42b,"A rural highway in the southeast USA with snowy, hazy conditions features a high density of varied-colored SUVs and one blue Ford F150 truck, the red-brown pavement visible from a street-level angle, and a motorcycle also present.",f5ddba02-4295-48d9-8ad5-ba8583871323/bc6ba36c-aa02-4630-a0ea-4150b9b69e36/Synthetic/94da2cac-f363-4d6a-a941-cd94509bc42b_flux_1789422764.png,rural highways,snowy,hazy,SUVs,high density of vehicles,southeast USA,red-brown,one truck (Ford F150),blue,varied colors,street-level,motorcycle,,s3://auto-lora/f5ddba02-4295-48d9-8ad5-ba8583871323/1466b03e-841d-4c45-975e-c6900af67662/lora_weights.safetensors,$txc,train
1159bcd1-e4b1-4b44-928a-6805f7958472,"An overhead view of rural highways in the northeast USA with sunny and clear conditions, featuring a high density of motorcycles in varied colors, one blue Ford F150 truck, and red-brown pavement.",f5ddba02-4295-48d9-8ad5-ba8583871323/bc6ba36c-aa02-4630-a0ea-4150b9b69e36/Synthetic/1159bcd1-e4b1-4b44-928a-6805f7958472_flux_1789422883.png,rural highways,sunny,clear,motorcycles,high density of vehicles,northeast USA,red-brown,one truck (Ford F150),blue,varied colors,overhead,motorcycle,,s3://auto-lora/f5ddba02-4295-48d9-8ad5-ba8583871323/1466b03e-841d-4c45-975e-c6900af67662/lora_weights.safetensors,$txc,train
a55df136-aabc-4023-bbeb-c968e19717e0,"An overhead view of a rural highway in the southwest USA during rainy, hazy conditions with a high density of vehicles and one blue Ford F150 truck, where the primary focus is a bus among varied vehicle colors on a gray pavement.",f5ddba02-4295-48d9-8ad5-ba8583871323/bc6ba36c-aa02-4630-a0ea-4150b9b69e36/Synthetic/a55df136-aabc-4023-bbeb-c968e19717e0_flux_1789422809.png,rural highways,rainy,hazy,trucks (Ford F150),high density of vehicles,southwest USA,gray,one truck (Ford F150),blue,varied colors,overhead,bus,,s3://auto-lora/f5ddba02-4295-48d9-8ad5-ba8583871323/1466b03e-841d-4c45-975e-c6900af67662/lora_weights.safetensors,$txc,train
1f340ca8-794c-43f9-9a3f-861990df4f49,"An urban highway in the southwest USA with active precipitation creating rainy conditions, featuring a street-level view of moderate SUV traffic, one red Ford F150 truck, and varied vehicle colors, set against a backdrop of red-brown pavement, and notable for a single motorcycle present in the scene.",f5ddba02-4295-48d9-8ad5-ba8583871323/bc6ba36c-aa02-4630-a0ea-4150b9b69e36/Synthetic/1f340ca8-794c-43f9-9a3f-861990df4f49_flux_1789424837.png,urban highways,rainy,active precipitation,SUVs,moderate number of vehicles,southwest USA,red-brown,one truck (Ford F150),red,varied colors,street-level,motorcycle,,s3://auto-lora/f5ddba02-4295-48d9-8ad5-ba8583871323/1466b03e-841d-4c45-975e-c6900af67662/lora_weights.safetensors,$txc,train
a698aa43-47f1-4e29-9449-e986622350d6,"An overhead view of an urban highway in the southwest USA with sunny weather and active precipitation, featuring a moderate number of sedans in varied colors, one gray Ford F150 truck, and gray pavement, where the primary point of interest is a bus present on the scene.",f5ddba02-4295-48d9-8ad5-ba8583871323/bc6ba36c-aa02-4630-a0ea-4150b9b69e36/Synthetic/a698aa43-47f1-4e29-9449-e986622350d6_flux_1789425746.png,urban highways,sunny,active precipitation,sedans,moderate number of vehicles,southwest USA,gray,one truck (Ford F150),gray,varied colors,overhead,bus,,s3://auto-lora/f5ddba02-4295-48d9-8ad5-ba8583871323/1466b03e-841d-4c45-975e-c6900af67662/lora_weights.safetensors,$txc,train
fc9156f0-da48-4e84-9a2d-817390323430,"A sunny but hazy rural highway in the southwest USA with a moderate number of motorcycles and a black Ford F150 truck, all on red-brown pavement viewed from street level, focusing on the truck.",f5ddba02-4295-48d9-8ad5-ba8583871323/bc6ba36c-aa02-4630-a0ea-4150b9b69e36/Synthetic/fc9156f0-da48-4e84-9a2d-817390323430_flux_1789423448.png,rural highways,sunny,hazy,motorcycles,moderate number of vehicles,southwest USA,red-brown,one truck (Ford F150),black,varied colors,street-level,truck,,s3://auto-lora/f5ddba02-4295-48d9-8ad5-ba8583871323/1466b03e-841d-4c45-975e-c6900af67662/lora_weights.safetensors,$txc,train
dde9ef4c-a9d4-4cf4-a576-c02d0f3c75de,"An urban highway in the northeast USA with foggy weather and high density of varied colored sedans, one blue Ford F150 truck, and red-brown pavement viewed from street level, where a motorcycle is also visible.",f5ddba02-4295-48d9-8ad5-ba8583871323/bc6ba36c-aa02-4630-a0ea-4150b9b69e36/Synthetic/dde9ef4c-a9d4-4cf4-a576-c02d0f3c75de_flux_1789424360.png,urban highways,foggy,clear,sedans,high density of vehicles,northeast USA,red-brown,one truck (Ford F150),blue,varied colors,street-level,motorcycle,,s3://auto-lora/f5ddba02-4295-48d9-8ad5-ba8583871323/1466b03e-841d-4c45-975e-c6900af67662/lora_weights.safetensors,$txc,train
b7efa345-3b1c-4f4d-85d1-dfa9b669752d,"An overhead view of a rural highway in the southeast USA with foggy weather and hazy visibility, featuring a high density of vehicles including numerous trucks (one blue Ford F150) and a bus, set against a red-brown pavement.",f5ddba02-4295-48d9-8ad5-ba8583871323/bc6ba36c-aa02-4630-a0ea-4150b9b69e36/Synthetic/b7efa345-3b1c-4f4d-85d1-dfa9b669752d_flux_1789425984.png,rural highways,foggy,hazy,trucks (Ford F150),high density of vehicles,southeast USA,red-brown,one truck (Ford F150),blue,varied colors,overhead,bus,,s3://auto-lora/f5ddba02-4295-48d9-8ad5-ba8583871323/1466b03e-841d-4c45-975e-c6900af67662/lora_weights.safetensors,$txc,train
3f95a2ad-0e85-48d4-92cc-e9d864527ba2,"An overhead view of a rainy rural highway in the southeast USA with active precipitation, featuring a moderate number of motorcycles in varied colors and one white Ford F150 truck, where the pavement is red-brown and the primary object of interest is a bus present in the scene.",f5ddba02-4295-48d9-8ad5-ba8583871323/bc6ba36c-aa02-4630-a0ea-4150b9b69e36/Synthetic/3f95a2ad-0e85-48d4-92cc-e9d864527ba2_flux_1789424269.png,rural highways,rainy,active precipitation,motorcycles,moderate number of vehicles,southeast USA,red-brown,one truck (Ford F150),white,varied colors,overhead,bus,,s3://auto-lora/f5ddba02-4295-48d9-8ad5-ba8583871323/1466b03e-841d-4c45-975e-c6900af67662/lora_weights.safetensors,$txc,train
5505226e-2127-49d7-8b0e-c0c9a69e765c,"An overhead view of rural highways in the southwest USA with a high density of motorcycles and varied vehicle colors in a snowy, but clear weather condition; the pavement is red-brown and a gray Ford F150 truck is present; a bus stands out as the object of interest.",f5ddba02-4295-48d9-8ad5-ba8583871323/bc6ba36c-aa02-4630-a0ea-4150b9b69e36/Synthetic/5505226e-2127-49d7-8b0e-c0c9a69e765c_flux_1789425066.png,rural highways,snowy,clear,motorcycles,high density of vehicles,southwest USA,red-brown,one truck (Ford F150),gray,varied colors,overhead,bus,,s3://auto-lora/f5ddba02-4295-48d9-8ad5-ba8583871323/1466b03e-841d-4c45-975e-c6900af67662/lora_weights.safetensors,$txc,train
6f3b4259-fff9-46ac-94ef-18ba6163f576,"A rural highway in the southwest USA with red-brown pavement and sunny, clear weather has very few vehicles, including varied-colored buses and one white Ford F150 truck, while a motorcycle is the primary object of interest from a street-level view.",f5ddba02-4295-48d9-8ad5-ba8583871323/bc6ba36c-aa02-4630-a0ea-4150b9b69e36/Synthetic/6f3b4259-fff9-46ac-94ef-18ba6163f576_flux_1789423102.png,rural highways,sunny,clear,buses,very few vehicles,southwest USA,red-brown,one truck (Ford F150),white,varied colors,street-level,motorcycle,,s3://auto-lora/f5ddba02-4295-48d9-8ad5-ba8583871323/1466b03e-841d-4c45-975e-c6900af67662/lora_weights.safetensors,$txc,train
7fffc722-1ec1-435c-be19-202e2e09a01b,"An overhead view of an urban highway in the northeast USA with sunny and clear conditions, featuring a red Ford F150 truck and very few vehicles of varied colors, on a gray pavement, with a bus as the object of interest.",f5ddba02-4295-48d9-8ad5-ba8583871323/bc6ba36c-aa02-4630-a0ea-4150b9b69e36/Synthetic/7fffc722-1ec1-435c-be19-202e2e09a01b_flux_1789422879.png,urban highways,sunny,clear,trucks (Ford F150),very few vehicles,northeast USA,gray,one truck (Ford F150),red,varied colors,overhead,bus,,s3://auto-lora/f5ddba02-4295-48d9-8ad5-ba8583871323/1466b03e-841d-4c45-975e-c6900af67662/lora_weights.safetensors,$txc,train
b282648a-e31a-400e-b8ad-0e05dde39853,"A foggy rural highway in the southwest USA with hazy visibility and varied colored SUVs, a moderate number of vehicles, and one blue Ford F150 truck on the red-brown pavement viewed from street level where focus is on the truck.",f5ddba02-4295-48d9-8ad5-ba8583871323/bc6ba36c-aa02-4630-a0ea-4150b9b69e36/Synthetic/b282648a-e31a-400e-b8ad-0e05dde39853_flux_1789425160.png,rural highways,foggy,hazy,SUVs,moderate number of vehicles,southwest USA,red-brown,one truck (Ford F150),blue,varied colors,street-level,truck,,s3://auto-lora/f5ddba02-4295-48d9-8ad5-ba8583871323/1466b03e-841d-4c45-975e-c6900af67662/lora_weights.safetensors,$txc,train
4436b0ca-ccb3-4d3f-8d57-5e64737c8a74,"An urban highway in the southwest USA with a sunny weather condition and active precipitation, featuring a moderate number of motorcycles of varied colors, a gray Ford F150 truck, and gray pavement viewed from street level.",f5ddba02-4295-48d9-8ad5-ba8583871323/bc6ba36c-aa02-4630-a0ea-4150b9b69e36/Synthetic/4436b0ca-ccb3-4d3f-8d57-5e64737c8a74_flux_1789426421.png,urban highways,sunny,active precipitation,motorcycles,moderate number of vehicles,southwest USA,gray,one truck (Ford F150),gray,varied colors,street-level,truck,,s3://auto-lora/f5ddba02-4295-48d9-8ad5-ba8583871323/1466b03e-841d-4c45-975e-c6900af67662/lora_weights.safetensors,$txc,train
5d3f4c97-87a7-4b08-b767-4fd7bce02fc3,"An overhead view of an urban highway in the southwest USA with sunny and clear weather, featuring a red-brown pavement, very few motorcycles, one black Ford F150 truck, and varied motorcycle colors.",f5ddba02-4295-48d9-8ad5-ba8583871323/bc6ba36c-aa02-4630-a0ea-4150b9b69e36/Synthetic/5d3f4c97-87a7-4b08-b767-4fd7bce02fc3_flux_1789425440.png,urban highways,sunny,clear,motorcycles,very few vehicles,southwest USA,red-brown,one truck (Ford F150),black,varied colors,overhead,truck,,s3://auto-lora/f5ddba02-4295-48d9-8ad5-ba8583871323/1466b03e-841d-4c45-975e-c6900af67662/lora_weights.safetensors,$txc,train
37615616-c9b7-4344-8044-147d35736a63,"An overhead view of rural highways in the southwest USA with sunny weather and active precipitation; multiple buses and a moderate number of varied-colored vehicles are present, including one blue Ford F150 truck, all moving under gray pavement.",f5ddba02-4295-48d9-8ad5-ba8583871323/bc6ba36c-aa02-4630-a0ea-4150b9b69e36/Synthetic/37615616-c9b7-4344-8044-147d35736a63_flux_1789425931.png,rural highways,sunny,active precipitation,buses,moderate number of vehicles,southwest USA,gray,one truck (Ford F150),blue,varied colors,overhead,bus,,s3://auto-lora/f5ddba02-4295-48d9-8ad5-ba8583871323/1466b03e-841d-4c45-975e-c6900af67662/lora_weights.safetensors,$txc,train
2024a5db-376e-440f-bded-0bccc4e8d992,"An overhead view of a snowy rural highway in the northeast USA with active precipitation, featuring a gray pavement, very few vehicles including one black Ford F150 truck, and varied colored cars present.",f5ddba02-4295-48d9-8ad5-ba8583871323/bc6ba36c-aa02-4630-a0ea-4150b9b69e36/Synthetic/2024a5db-376e-440f-bded-0bccc4e8d992_flux_1789426561.png,rural highways,snowy,active precipitation,trucks (Ford F150),very few vehicles,northeast USA,gray,one truck (Ford F150),black,varied colors,overhead,car,,s3://auto-lora/f5ddba02-4295-48d9-8ad5-ba8583871323/1466b03e-841d-4c45-975e-c6900af67662/lora_weights.safetensors,$txc,train
a1e9e3e9-e6db-4f23-a6ba-822ce20114b6,"An overhead view of an urban highway in the southeast USA with a snowy, clear weather condition; very few motorcycles of varied colors are present, one blue Ford F150 truck is visible, and a bus stands out as the primary object of interest on the red-brown pavement.",f5ddba02-4295-48d9-8ad5-ba8583871323/bc6ba36c-aa02-4630-a0ea-4150b9b69e36/Synthetic/a1e9e3e9-e6db-4f23-a6ba-822ce20114b6_flux_1789426511.png,urban highways,snowy,clear,motorcycles,very few vehicles,southeast USA,red-brown,one truck (Ford F150),blue,varied colors,overhead,bus,,s3://auto-lora/f5ddba02-4295-48d9-8ad5-ba8583871323/1466b03e-841d-4c45-975e-c6900af67662/lora_weights.safetensors,$txc,train
5de907cd-9931-44ca-a978-255e527447af,"A foggy rural highway in the southwest USA with active precipitation, featuring a high density of motorcycles and a red Ford F150 truck, the pavement is red-brown and viewed from street level focusing on the truck.",f5ddba02-4295-48d9-8ad5-ba8583871323/bc6ba36c-aa02-4630-a0ea-4150b9b69e36/Synthetic/5de907cd-9931-44ca-a978-255e527447af_flux_1789425894.png,rural highways,foggy,active precipitation,motorcycles,high density of vehicles,southwest USA,red-brown,one truck (Ford F150),red,varied colors,street-level,truck,,s3://auto-lora/f5ddba02-4295-48d9-8ad5-ba8583871323/1466b03e-841d-4c45-975e-c6900af67662/lora_weights.safetensors,$txc,train
674ba991-5a9d-44bb-9543-ff8f1ac058f3,"An overhead view of a rainy, hazy urban highway in the southeast USA with gray pavement and very few vehicles, including one blue Ford F150 truck, and a motorcycle present.",f5ddba02-4295-48d9-8ad5-ba8583871323/bc6ba36c-aa02-4630-a0ea-4150b9b69e36/Synthetic/674ba991-5a9d-44bb-9543-ff8f1ac058f3_flux_1789425779.png,urban highways,rainy,hazy,trucks (Ford F150),very few vehicles,southeast USA,gray,one truck (Ford F150),blue,varied colors,overhead,motorcycle,,s3://auto-lora/f5ddba02-4295-48d9-8ad5-ba8583871323/1466b03e-841d-4c45-975e-c6900af67662/lora_weights.safetensors,$txc,train
652cbff7-86a9-4e59-9644-bf2fd2fc8356,"An overhead view of a rural highway in the northeast USA with a sunny but hazy sky, red-brown pavement, and very few varied-colored sedans present; one blue Ford F150 truck is also visible, and the primary object of interest is a bus.",f5ddba02-4295-48d9-8ad5-ba8583871323/bc6ba36c-aa02-4630-a0ea-4150b9b69e36/Synthetic/652cbff7-86a9-4e59-9644-bf2fd2fc8356_flux_1789422718.png,rural highways,sunny,hazy,sedans,very few vehicles,northeast USA,red-brown,one truck (Ford F150),blue,varied colors,overhead,bus,,s3://auto-lora/f5ddba02-4295-48d9-8ad5-ba8583871323/1466b03e-841d-4c45-975e-c6900af67662/lora_weights.safetensors,$txc,train
0a49652d-cee8-4853-96a2-fb1be7fb52a8,"A rural highway in the southwest USA with a sunny, clear sky, red-brown pavement, and a street-level view showing a moderate number of sedans in varied colors and one red Ford F150 truck; a bus is also visible as an object of interest.",f5ddba02-4295-48d9-8ad5-ba8583871323/bc6ba36c-aa02-4630-a0ea-4150b9b69e36/Synthetic/0a49652d-cee8-4853-96a2-fb1be7fb52a8_flux_1789423241.png,rural highways,sunny,clear,sedans,moderate number of vehicles,southwest USA,red-brown,one truck (Ford F150),red,varied colors,street-level,bus,,s3://auto-lora/f5ddba02-4295-48d9-8ad5-ba8583871323/1466b03e-841d-4c45-975e-c6900af67662/lora_weights.safetensors,$txc,train
a82ddff4-38b5-4e8c-be58-5057eccaad93,"A rural highway in the northeast USA with snowy, hazy conditions and a high density of vehicles, predominantly trucks including one gray Ford F150, and variously colored cars; the street-level view shows red-brown pavement and a bus as the object of interest.",f5ddba02-4295-48d9-8ad5-ba8583871323/bc6ba36c-aa02-4630-a0ea-4150b9b69e36/Synthetic/a82ddff4-38b5-4e8c-be58-5057eccaad93_flux_1789426083.png,rural highways,snowy,hazy,trucks (Ford F150),high density of vehicles,northeast USA,red-brown,one truck (Ford F150),gray,varied colors,street-level,bus,,s3://auto-lora/f5ddba02-4295-48d9-8ad5-ba8583871323/1466b03e-841d-4c45-975e-c6900af67662/lora_weights.safetensors,$txc,train
6a4feb4c-b5ba-4b38-bfd3-1aaf0e67173c,"An overhead view of a snowy urban highway in the northeast USA with clear visibility and a high density of buses, one white Ford F150 truck, and vehicles of varied colors passing through, the pavement is gray.",f5ddba02-4295-48d9-8ad5-ba8583871323/bc6ba36c-aa02-4630-a0ea-4150b9b69e36/Synthetic/6a4feb4c-b5ba-4b38-bfd3-1aaf0e67173c_flux_1789425505.png,urban highways,snowy,clear,buses,high density of vehicles,northeast USA,gray,one truck (Ford F150),white,varied colors,overhead,car,,s3://auto-lora/f5ddba02-4295-48d9-8ad5-ba8583871323/1466b03e-841d-4c45-975e-c6900af67662/lora_weights.safetensors,$txc,train
6924abb1-32dd-4169-b4e5-88c7a18e2a7b,"An overhead view of rural highways in the northeast USA during rainy weather with active precipitation, featuring a high density of buses and one red Ford F150 truck on a red-brown pavement, the buses having varied colors.",f5ddba02-4295-48d9-8ad5-ba8583871323/bc6ba36c-aa02-4630-a0ea-4150b9b69e36/Synthetic/6924abb1-32dd-4169-b4e5-88c7a18e2a7b_flux_1789423057.png,rural highways,rainy,active precipitation,buses,high density of vehicles,northeast USA,red-brown,one truck (Ford F150),red,varied colors,overhead,truck,,s3://auto-lora/f5ddba02-4295-48d9-8ad5-ba8583871323/1466b03e-841d-4c45-975e-c6900af67662/lora_weights.safetensors,$txc,train
